iteration,technology_mode,source_year,destination_year,mean_harmony_before,mean_harmony_after,objective_before,objective_after,gain,cv_before,cv_after,destination_harmony_before,destination_harmony_after,current_worst_fulfillment,desired_worst_fulfillment,step,investment_at_source_real_musd,top_capital_sources,top_capacity_destinations
68,frozen,2020,2021,0.4196342100613914,0.41963429567988103,2.098171050306957,2.098171478399405,4.2809244815700254e-07,0.08480645438471636,0.08480641955747337,0.4196332569475138,0.4196337335048379,0.7953532626877624,0.7953548190230333,0.5,6.103716105794723,23:2.155; 5412OP:0.815; 334:0.724; 333:0.513; 3361MV:0.504,GFGN:1.804; 521CI:1.443; 4A0:1.267; 42:0.992; 331:0.250
69,frozen,2020,2022,0.41963429567988103,0.419634359635607,2.098171478399405,2.098171798178035,3.1977862979815086e-07,0.08480641955747337,0.08480638409252843,0.41963353142813253,0.4196339135542224,0.7953541590829962,0.7953554070269386,0.5,7.174357935251541,23:2.087; 333:1.006; 334:0.783; 3364OT:0.691; 3361MV:0.528,GFGD:2.391; 622:1.530; 111CA:0.844; 621:0.627; 311FT:0.520
70,frozen,2020,2021,0.419634359635607,0.41963441588108275,2.098171798178035,2.0981720794054137,2.812273787178299e-07,0.08480638409252843,0.08480636121489359,0.4196337335048379,0.41963404657038367,0.7953548190230135,0.7953558414301721,0.5,4.009729171336052,23:1.416; 5412OP:0.535; 334:0.476; 333:0.337; 3361MV:0.331,GFGN:1.185; 521CI:0.948; 4A0:0.832; 42:0.652; 331:0.164
71,frozen,2020,2022,0.41963441588108275,0.4196344579178438,2.0981720794054137,2.098172289589219,2.101838054713312e-07,0.08480636121489359,0.08480633790551877,0.4196339135542224,0.41963416471776077,0.7953554070268211,0.7953562272752619,0.5,4.7155605535223355,23:1.371; 333:0.661; 334:0.515; 3364OT:0.454; 3361MV:0.347,GFGD:1.571; 622:1.006; 111CA:0.554; 621:0.412; 311FT:0.342
72,frozen,2019,2021,0.4196344579178438,0.41963450350080367,2.098172289589219,2.0981725175040182,2.2791479903361278e-07,0.08480633790551877,0.08480628197977196,0.41963404657038367,0.4196342522441855,0.7953558414301471,0.7953565131187252,0.5,2.96894200064227,23:1.045; 5412OP:0.398; 334:0.356; 333:0.245; 3361MV:0.244,GFGN:0.883; 521CI:0.724; 4A0:0.596; 42:0.484; 331:0.116
73,frozen,2020,2022,0.41963450350080367,0.4196345318515231,2.0981725175040182,2.0981726592576155,1.4175359730472792e-07,0.08480628197977196,0.0848062662595587,0.41963416471776077,0.41963433410933115,0.7953562272752602,0.7953567804736791,0.5,3.1803059638954196,23:0.925; 333:0.446; 334:0.347; 3364OT:0.306; 3361MV:0.234,GFGD:1.060; 622:0.678; 111CA:0.374; 621:0.278; 311FT:0.230
74,frozen,2020,2021,0.4196345318515231,0.419634556968726,2.0981726592576155,2.09817278484363,1.2558601447665296e-07,0.0848062662595587,0.08480625604391509,0.4196342522441855,0.4196343920478846,0.7953565131187216,0.7953569696892944,0.5,1.790602061003126,23:0.632; 5412OP:0.239; 334:0.212; 333:0.150; 3361MV:0.148,GFGN:0.529; 521CI:0.423; 4A0:0.372; 42:0.291; 331:0.073
75,frozen,2020,2022,0.419634556968726,0.41963457561849254,2.09817278484363,2.0981728780924627,9.324883265549033e-08,0.08480625604391509,0.08480624570299845,0.41963433410933115,0.4196344455390441,0.7953567804736773,0.795357144380652,0.5,2.0920803101645635,23:0.608; 333:0.293; 334:0.228; 3364OT:0.202; 3361MV:0.154,GFGD:0.697; 622:0.446; 111CA:0.246; 621:0.183; 311FT:0.152
76,frozen,2019,2021,0.41963457561849254,0.4196345959606257,2.0981728780924627,2.0981729798031283,1.0171066566755371e-07,0.08480624570299845,0.08480622074593132,0.4196343920478846,0.41963448383320223,0.7953569696892833,0.7953572694416604,0.5,1.3249405329865624,23:0.467; 5412OP:0.178; 334:0.159; 333:0.110; 3361MV:0.109,GFGN:0.394; 521CI:0.323; 4A0:0.266; 42:0.216; 331:0.052
77,frozen,2020,2022,0.4196345959606257,0.41963460854848533,2.0981729798031283,2.0981730427424266,6.293929821765687e-08,0.08480622074593132,0.08480621376623522,0.4196344455390441,0.41963452074984353,0.7953571443806329,0.7953573900040085,0.5,1.41207458511771,23:0.411; 333:0.198; 334:0.154; 3364OT:0.136; 3361MV:0.104,GFGD:0.471; 622:0.301; 111CA:0.166; 621:0.123; 311FT:0.102
78,frozen,2020,2021,0.41963460854848533,0.41963461975166727,2.0981730427424266,2.0981730987583362,5.6015909688511556e-08,0.08480621376623522,0.08480620920976907,0.41963448383320223,0.4196345461908486,0.7953572694416576,0.7953574730892407,0.5,0.7986756081828403,23:0.282; 5412OP:0.107; 334:0.095; 333:0.067; 3361MV:0.066,GFGN:0.236; 521CI:0.189; 4A0:0.166; 42:0.130; 331:0.033
79,frozen,2020,2022,0.41963461975166727,0.419634628036574,2.0981730987583362,2.09817314018287,4.142453358113585e-08,0.08480620920976907,0.08480620461611936,0.41963452074984353,0.4196345702507552,0.795357390004005,0.795357551664094,0.5,0.9293745574657766,23:0.270; 333:0.130; 334:0.101; 3364OT:0.090; 3361MV:0.068,GFGD:0.310; 622:0.198; 111CA:0.109; 621:0.081; 311FT:0.067
80,frozen,2019,2021,0.419634628036574,0.419634637106188,2.09817314018287,2.09817318553094,4.534807018785614e-08,0.08480620461611936,0.0848061934890586,0.4196345461908486,0.419634587113662,0.7953574730892345,0.7953576067351364,0.5,0.5907304976278793,23:0.208; 5412OP:0.079; 334:0.071; 333:0.049; 3361MV:0.049,GFGN:0.176; 521CI:0.144; 4A0:0.119; 42:0.096; 331:0.023
81,frozen,2020,2022,0.419634637106188,0.41963464270091694,2.09817318553094,2.0981732135045847,2.7973644733947367e-08,0.0848061934890586,0.08480619038695893,0.4196345702507552,0.4196346036784705,0.7953575516640795,0.7953576608323358,0.5,0.6276019598242633,23:0.183; 333:0.088; 334:0.069; 3364OT:0.060; 3361MV:0.046,GFGD:0.209; 622:0.134; 111CA:0.074; 621:0.055; 311FT:0.045
82,frozen,2020,2021,0.41963464270091694,0.4196346476943173,2.0981732135045847,2.0981732384715865,2.4967001799325317e-08,0.08480619038695893,0.08480618835611158,0.419634587113662,0.41963461490725185,0.7953576067349661,0.795357697503415,0.5,0.3559797267848097,23:0.126; 5412OP:0.048; 334:0.042; 333:0.030; 3361MV:0.029,GFGN:0.105; 521CI:0.084; 4A0:0.074; 42:0.058; 331:0.015
83,frozen,2020,2022,0.4196346476943173,0.4196346513777467,2.0981732384715865,2.0981732568887335,1.8417146918636718e-08,0.08480618835611158,0.08480618631379175,0.4196346036784705,0.4196346256863941,0.7953576608323262,0.7953577327058211,0.5,0.4131965432734771,23:0.120; 333:0.058; 334:0.045; 3364OT:0.040; 3361MV:0.030,GFGD:0.138; 622:0.088; 111CA:0.049; 621:0.036; 311FT:0.030
84,frozen,2020,2021,0.4196346513777467,0.4196346546538986,2.0981732568887335,2.098173273269493,1.638075941556849e-08,0.08480618631379175,0.08480618498137725,0.41963461490725185,0.41963463314249216,0.7953576975032877,0.7953577570559758,0.5,0.23355631156839607,23:0.082; 5412OP:0.031; 334:0.028; 333:0.020; 3361MV:0.019,GFGN:0.069; 521CI:0.055; 4A0:0.048; 42:0.038; 331:0.010
85,frozen,2020,2022,0.4196346546538986,0.41963465707794195,2.098173273269493,2.0981732853897097,1.2120216830169284e-08,0.08480618498137725,0.08480618363717633,0.4196346256863941,0.4196346401701375,0.7953577327058191,0.7953577800068719,0.5,0.27193102681563686,23:0.079; 333:0.038; 334:0.030; 3364OT:0.026; 3361MV:0.020,GFGD:0.091; 622:0.058; 111CA:0.032; 621:0.024; 311FT:0.020
86,frozen,2019,2021,0.41963465707794195,0.4196346594277191,2.0981732853897097,2.0981732971385956,1.1748885864193426e-08,0.08480618363717633,0.0848061798974074,0.41963463314249216,0.41963464511021575,0.7953577570559506,0.7953577961401593,0.5,0.17275666493066377,23:0.061; 5412OP:0.023; 334:0.021; 333:0.014; 3361MV:0.014,GFGN:0.051; 521CI:0.042; 4A0:0.035; 42:0.028; 331:0.007
